Year,Month,Product,Sub-product,Count
2017,7,"Money transfer, virtual currency, or money service",Check cashing service,6
2017,7,"Money transfer, virtual currency, or money service",Debt settlement,7
2017,7,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,109
2017,7,"Money transfer, virtual currency, or money service",International money transfer,67
2017,7,"Money transfer, virtual currency, or money service",Mobile or digital wallet,63
2017,7,"Money transfer, virtual currency, or money service",Money order,8
2017,7,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",9
2017,7,"Money transfer, virtual currency, or money service",Refund anticipation check,4
2017,7,"Money transfer, virtual currency, or money service",Virtual currency,92
2017,7,Mortgage,Conventional home mortgage,1138
2017,7,Mortgage,FHA mortgage,304
2017,7,Mortgage,Home equity loan or line of credit (HELOC),150
2017,7,Mortgage,Other type of mortgage,526
2017,7,Mortgage,Reverse mortgage,34
2017,7,Mortgage,VA mortgage,72
2017,7,"Payday loan, title loan, personal loan, or advance loan",Installment loan,129
2017,7,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,2
2017,7,"Payday loan, title loan, personal loan, or advance loan",Payday loan,132
2017,7,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,60
2017,7,"Payday loan, title loan, personal loan, or advance loan",Title loan,31
2017,7,Student loan,Federal student loan servicing,605
2017,7,Student loan,Private student loan,397
2017,7,Vehicle loan or lease,Lease,61
2017,7,Vehicle loan or lease,Loan,329
2017,7,Vehicle loan or lease,Title loan,1
2017,8,Checking or savings account,(Blank),1
2017,8,Checking or savings account,CD (Certificate of Deposit),35
2017,8,Checking or savings account,Checking account,1162
2017,8,Checking or savings account,Other banking product or service,239
2017,8,Checking or savings account,Savings account,84
2017,8,Credit card or prepaid card,General-purpose credit card or charge card,1416
2017,8,Credit card or prepaid card,General-purpose prepaid card,61
2017,8,Credit card or prepaid card,Gift card,6
2017,8,Credit card or prepaid card,Government benefit card,18
2017,8,Credit card or prepaid card,Payroll card,7
2017,8,Credit card or prepaid card,Store credit card,338
2017,8,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,26
2017,8,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,8494
2017,8,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,157
2017,8,Debt collection,Auto debt,126
2017,8,Debt collection,Credit card debt,714
2017,8,Debt collection,Federal student loan debt,73
2017,8,Debt collection,I do not know,847
2017,8,Debt collection,Medical debt,652
2017,8,Debt collection,Mortgage debt,101
2017,8,Debt collection,Other debt,1519
2017,8,Debt collection,Payday loan debt,151
2017,8,Debt collection,Private student loan debt,80
2017,8,"Money transfer, virtual currency, or money service",Check cashing service,5
2017,8,"Money transfer, virtual currency, or money service",Debt settlement,6
2017,8,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,123
2017,8,"Money transfer, virtual currency, or money service",International money transfer,43
2017,8,"Money transfer, virtual currency, or money service",Mobile or digital wallet,81
2017,8,"Money transfer, virtual currency, or money service",Money order,6
2017,8,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",9
2017,8,"Money transfer, virtual currency, or money service",Refund anticipation check,1
2017,8,"Money transfer, virtual currency, or money service",Virtual currency,76
2017,8,Mortgage,Conventional home mortgage,1225
2017,8,Mortgage,FHA mortgage,303
2017,8,Mortgage,Home equity loan or line of credit (HELOC),184
2017,8,Mortgage,Other type of mortgage,544
2017,8,Mortgage,Reverse mortgage,43
2017,8,Mortgage,VA mortgage,84
2017,8,"Payday loan, title loan, personal loan, or advance loan",(Blank),1
2017,8,"Payday loan, title loan, personal loan, or advance loan",Installment loan,146
2017,8,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,3
2017,8,"Payday loan, title loan, personal loan, or advance loan",Payday loan,127
2017,8,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,67
2017,8,"Payday loan, title loan, personal loan, or advance loan",Title loan,37
2017,8,Student loan,Federal student loan servicing,599
2017,8,Student loan,Private student loan,379
2017,8,Vehicle loan or lease,Lease,68
2017,8,Vehicle loan or lease,Loan,400
2017,9,Checking or savings account,(Blank),2
2017,9,Checking or savings account,CD (Certificate of Deposit),39
2017,9,Checking or savings account,Checking account,1124
2017,9,Checking or savings account,Other banking product or service,259
2017,9,Checking or savings account,Savings account,91
2017,9,Credit card or prepaid card,General-purpose credit card or charge card,1432
2017,9,Credit card or prepaid card,General-purpose prepaid card,57
2017,9,Credit card or prepaid card,Gift card,6
2017,9,Credit card or prepaid card,Government benefit card,22
2017,9,Credit card or prepaid card,Payroll card,6
2017,9,Credit card or prepaid card,Store credit card,315
2017,9,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,67
2017,9,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,15417
2017,9,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,330
2017,9,Debt collection,Auto debt,98
2017,9,Debt collection,Credit card debt,621
2017,9,Debt collection,Federal student loan debt,90
2017,9,Debt collection,I do not know,628
2017,9,Debt collection,Medical debt,553
2017,9,Debt collection,Mortgage debt,88
2017,9,Debt collection,Other debt,1187
2017,9,Debt collection,Payday loan debt,124
2017,9,Debt collection,Private student loan debt,60
2017,9,"Money transfer, virtual currency, or money service",Check cashing service,5
2017,9,"Money transfer, virtual currency, or money service",Debt settlement,6
2017,9,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,94
2017,9,"Money transfer, virtual currency, or money service",Foreign currency exchange,2
2017,9,"Money transfer, virtual currency, or money service",International money transfer,48
2017,9,"Money transfer, virtual currency, or money service",Mobile or digital wallet,46
2017,9,"Money transfer, virtual currency, or money service",Money order,7
2017,9,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",9
2017,9,"Money transfer, virtual currency, or money service",Refund anticipation check,4
2017,9,"Money transfer, virtual currency, or money service",Virtual currency,59
2017,9,Mortgage,Conventional home mortgage,1131
2017,9,Mortgage,FHA mortgage,265
2017,9,Mortgage,Home equity loan or line of credit (HELOC),166
2017,9,Mortgage,Other type of mortgage,517
2017,9,Mortgage,Reverse mortgage,30
2017,9,Mortgage,VA mortgage,99
2017,9,"Payday loan, title loan, personal loan, or advance loan",Installment loan,137
2017,9,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,2
2017,9,"Payday loan, title loan, personal loan, or advance loan",Payday loan,104
2017,9,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,62
2017,9,"Payday loan, title loan, personal loan, or advance loan",Title loan,36
2017,9,Student loan,Federal student loan servicing,546
2017,9,Student loan,Private student loan,290
2017,9,Vehicle loan or lease,Lease,77
2017,9,Vehicle loan or lease,Loan,347
2017,10,Checking or savings account,(Blank),1
2017,10,Checking or savings account,CD (Certificate of Deposit),34
2017,10,Checking or savings account,Checking account,993
2017,10,Checking or savings account,Other banking product or service,226
2017,10,Checking or savings account,Savings account,87
2017,10,Credit card or prepaid card,General-purpose credit card or charge card,1389
2017,10,Credit card or prepaid card,General-purpose prepaid card,57
2017,10,Credit card or prepaid card,Gift card,5
2017,10,Credit card or prepaid card,Government benefit card,18
2017,10,Credit card or prepaid card,Payroll card,2
2017,10,Credit card or prepaid card,Store credit card,330
2017,10,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,31
2017,10,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,8339
2017,10,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,154
2017,10,Debt collection,Auto debt,127
2017,10,Debt collection,Credit card debt,690
2017,10,Debt collection,Federal student loan debt,62
2017,10,Debt collection,I do not know,795
2017,10,Debt collection,Medical debt,693
2017,10,Debt collection,Mortgage debt,114
2017,10,Debt collection,Other debt,1272
2017,10,Debt collection,Payday loan debt,115
2017,10,Debt collection,Private student loan debt,82
2017,10,"Money transfer, virtual currency, or money service",Check cashing service,10
2017,10,"Money transfer, virtual currency, or money service",Debt settlement,14
2017,10,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,77
2017,10,"Money transfer, virtual currency, or money service",Foreign currency exchange,2
2017,10,"Money transfer, virtual currency, or money service",International money transfer,50
2017,10,"Money transfer, virtual currency, or money service",Mobile or digital wallet,44
2017,10,"Money transfer, virtual currency, or money service",Money order,10
2017,10,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",6
2017,10,"Money transfer, virtual currency, or money service",Refund anticipation check,1
2017,10,"Money transfer, virtual currency, or money service",Virtual currency,33
2017,10,Mortgage,Conventional home mortgage,1271
2017,10,Mortgage,FHA mortgage,290
2017,10,Mortgage,Home equity loan or line of credit (HELOC),151
2017,10,Mortgage,Other type of mortgage,389
2017,10,Mortgage,Reverse mortgage,21
2017,10,Mortgage,VA mortgage,90
2017,10,"Payday loan, title loan, personal loan, or advance loan",Installment loan,139
2017,10,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,2
2017,10,"Payday loan, title loan, personal loan, or advance loan",Payday loan,128
2017,10,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,75
2017,10,"Payday loan, title loan, personal loan, or advance loan",Title loan,30
2017,10,Student loan,Federal student loan servicing,511
2017,10,Student loan,Private student loan,341
2017,10,Vehicle loan or lease,Lease,78
2017,10,Vehicle loan or lease,Loan,385
2017,11,Checking or savings account,(Blank),1
2017,11,Checking or savings account,CD (Certificate of Deposit),50
2017,11,Checking or savings account,Checking account,1109
2017,11,Checking or savings account,Other banking product or service,226
2017,11,Checking or savings account,Savings account,95
2017,11,Credit card or prepaid card,General-purpose credit card or charge card,1411
2017,11,Credit card or prepaid card,General-purpose prepaid card,61
2017,11,Credit card or prepaid card,Gift card,7
2017,11,Credit card or prepaid card,Government benefit card,10
2017,11,Credit card or prepaid card,Payroll card,6
2017,11,Credit card or prepaid card,Store credit card,286
2017,11,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,27
2017,11,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,7564
2017,11,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,142
2017,11,Debt collection,Auto debt,125
2017,11,Debt collection,Credit card debt,637
2017,11,Debt collection,Federal student loan debt,54
2017,11,Debt collection,I do not know,731
2017,11,Debt collection,Medical debt,534
2017,11,Debt collection,Mortgage debt,103
2017,11,Debt collection,Other debt,1096
2017,11,Debt collection,Payday loan debt,125
